日期,时间,发电类型,发电出力值,负荷率,受阻率,厂用率
20231123,05:00,风电,5988.5771,75.31,0.0,1.7983
20231123,05:00,水电有功,202.466,35.4664,0.0,0.133
20231123,05:00,火电燃煤,8825.2236,46.163,51.07,12.6051
20231123,05:00,火电生物质,1309.0842,0.0,0.0,0.0
20231123,05:00,光伏,0.0,0.01,0.0,0.0
20231123,05:00,发电有功,16291.4121,0.0,0.0,0.0
20231123,05:15,火电燃煤,8832.1436,46.0073,51.44,12.571
20231123,05:15,火电生物质,1296.4844,0.0,0.0,0.0
20231123,05:15,水电有功,205.2117,36.2646,0.0,4.2803
20231123,05:15,风电,5958.7661,75.16,0.0,1.7975
20231123,05:15,光伏,0.0,0.01,0.0,0.0
20231123,05:15,发电有功,16238.6992,0.0,0.0,0.0
20231123,05:30,风电,5907.8735,74.71,0.0,2.0135
20231123,05:30,火电燃煤,8809.7129,45.9144,51.54,12.7378
20231123,05:30,发电有功,16019.5332,0.0,0.0,0.0
20231123,05:30,水电有功,204.6476,35.6935,0.0,3.6299
20231123,05:30,火电生物质,1285.6304,0.0,0.0,0.0
20231123,05:30,光伏,0.0,0.01,0.0,0.0
20231123,05:45,火电生物质,1301.9773,0.0,0.0,0.0
20231123,05:45,光伏,0.0,0.01,0.0,0.0
20231123,05:45,水电有功,205.4657,34.0757,0.0,1.8282
20231123,05:45,风电,5833.8828,73.74,0.0,1.9013
20231123,05:45,火电燃煤,8797.4727,45.9017,51.57,12.7449
20231123,05:45,发电有功,15946.3291,0.0,0.0,0.0
20231123,06:00,水电有功,339.0665,66.4905,0.0,1.6633
20231123,06:00,风电,5852.7891,73.94,0.0,1.8405
20231123,06:00,火电燃煤,8768.1035,45.9158,51.3,12.8602
20231123,06:00,发电有功,16120.2656,0.0,0.0,0.0
20231123,06:00,火电生物质,1324.8235,0.0,0.0,0.0
20231123,06:00,光伏,0.0,0.01,0.0,0.0
20231123,06:15,风电,5821.3887,73.51,0.0,1.9656
20231123,06:15,火电生物质,1315.0297,0.0,0.0,0.0
20231123,06:15,发电有功,16269.1973,0.0,0.0,0.0
20231123,06:15,光伏,0.0,0.01,0.0,0.0
20231123,06:15,火电燃煤,8908.3457,46.7934,49.93,12.4042
20231123,06:15,水电有功,383.5505,77.7785,0.0,2.4049
20231123,06:30,风电,5709.9922,72.15,0.0,1.9938
20231123,06:30,发电有功,16245.4258,0.0,0.0,0.0
20231123,06:30,火电燃煤,8810.293,46.2375,50.6,12.7668
20231123,06:30,水电有功,581.1323,94.8236,0.0,0.9131
20231123,06:30,光伏,0.0,0.01,0.0,0.0
20231123,06:30,火电生物质,1280.9651,0.0,0.0,0.0
20231123,06:45,水电有功,412.672,63.09,0.0,1.7717
20231123,06:45,风电,5708.0776,72.16,0.0,2.0107
20231123,06:45,火电燃煤,8824.9541,46.4637,50.22,12.6854
20231123,06:45,火电生物质,1320.285,0.0,0.0,0.0
20231123,06:45,光伏,0.0,0.01,0.0,0.0
20231123,06:45,发电有功,16133.7432,0.0,0.0,0.0
20231123,07:00,光伏,6.0147,0.13,0.0,0.0
20231123,07:00,火电燃煤,8812.126,46.3399,50.56,12.6415
20231123,07:00,水电有功,394.4741,59.6289,0.0,1.5195
20231123,07:00,火电生物质,1312.4844,0.0,0.0,0.0
20231123,07:00,发电有功,16139.4023,0.0,0.0,0.0
20231123,07:00,风电,5751.6338,72.68,0.0,1.9703
20231123,07:15,光伏,40.7639,0.89,0.0,0.0
20231123,07:15,火电燃煤,8873.4512,46.735,49.91,12.4988
20231123,07:15,发电有功,16085.1025,0.0,0.0,0.0
20231123,07:15,火电生物质,1311.9504,0.0,0.0,0.0
20231123,07:15,水电有功,272.1312,36.5438,0.0,3.7716
20231123,07:15,风电,5718.0278,72.17,0.0,2.3453
20231123,07:30,光伏,102.1311,2.24,0.0,6.2896
20231123,07:30,火电生物质,1331.157,0.0,0.0,0.0
20231123,07:30,水电有功,269.2706,35.9666,0.0,2.7408
20231123,07:30,风电,5724.1519,72.43,0.0,1.912
20231123,07:30,火电燃煤,8824.1045,46.2407,51.15,12.6945
20231123,07:30,发电有功,16115.3486,0.0,0.0,0.0
20231123,07:45,光伏,179.5379,3.94,0.0,3.9951
20231123,07:45,火电燃煤,8761.4502,45.8453,51.7,12.7728
20231123,07:45,风电,5772.0723,72.92,0.0,1.7285
20231123,07:45,水电有功,268.7083,35.7519,0.0,1.5719
20231123,07:45,火电生物质,1320.4048,0.0,0.0,0.0
20231123,07:45,发电有功,16145.2842,0.0,0.0,0.0
20231123,08:00,风电,5712.6621,72.27,0.0,1.8493
20231123,08:00,光伏,300.0671,6.58,0.0,2.9251
20231123,08:00,水电有功,269.5242,35.8835,0.0,2.0143
20231123,08:00,发电有功,16164.8262,0.0,0.0,0.0
20231123,08:00,火电生物质,1345.3745,0.0,0.0,0.0
20231123,08:00,火电燃煤,8706.3984,45.4848,52.28,12.8262
20231123,08:15,火电燃煤,8691.5234,45.3954,52.41,12.9137
20231123,08:15,风电,5678.3516,71.91,0.0,2.0249
20231123,08:15,光伏,491.9465,10.79,0.0,1.7303
20231123,08:15,水电有功,268.9395,35.842,0.0,1.8403
20231123,08:15,发电有功,16283.5488,0.0,0.0,0.0
20231123,08:15,火电生物质,1321.0566,0.0,0.0,0.0
20231123,08:30,火电生物质,1325.6967,0.0,0.0,0.0
20231123,08:30,水电有功,267.34,35.5914,0.0,1.4044
20231123,08:30,发电有功,16467.4609,0.0,0.0,0.0
20231123,08:30,光伏,662.1202,14.53,0.0,1.376
20231123,08:30,火电燃煤,8675.4287,45.4132,52.23,12.8591
20231123,08:30,风电,5690.0991,72.19,0.0,2.1808
20231123,08:45,发电有功,16802.7734,0.0,0.0,0.0
20231123,08:45,光伏,920.9122,20.21,0.0,0.9884
20231123,08:45,水电有功,268.9775,36.0383,0.0,3.506
20231123,08:45,火电生物质,1304.895,0.0,0.0,0.0
20231123,08:45,风电,5710.5957,72.55,0.0,2.0426
20231123,08:45,火电燃煤,8732.7725,45.9363,51.43,12.8314
20231123,09:00,光伏,1136.6727,24.94,0.0,0.8528
20231123,09:00,水电有功,272.0769,36.6554,0.0,2.0337
20231123,09:00,风电,5733.9932,72.76,0.0,2.0538
20231123,09:00,火电燃煤,8646.416,45.6806,51.72,12.9986
20231123,09:00,火电生物质,1302.0187,0.0,0.0,0.0
20231123,09:00,发电有功,16953.3301,0.0,0.0,0.0
20231123,09:15,光伏,1268.3342,27.83,0.0,0.7766
20231123,09:15,发电有功,17131.8789,0.0,0.0,0.0
20231123,09:15,火电燃煤,8676.0908,45.9784,50.93,12.9302
20231123,09:15,风电,5725.8188,72.57,0.0,1.7764
20231123,09:15,水电有功,271.363,36.4113,0.0,2.1588
20231123,09:15,火电生物质,1331.949,0.0,0.0,0.0
20231123,09:30,光伏,1384.7285,30.38,0.0,0.7273
20231123,09:30,火电燃煤,8646.8311,45.8975,50.86,12.9851
20231123,09:30,火电生物质,1359.6476,0.0,0.0,0.0
20231123,09:30,发电有功,17186.4629,0.0,0.0,0.0
20231123,09:30,风电,5691.4282,72.23,0.0,1.8201
20231123,09:30,水电有功,272.0968,36.6038,0.0,3.0506
20231123,09:45,风电,5608.0229,71.12,0.0,1.7377
20231123,09:45,光伏,1464.1862,32.13,0.0,0.4009
20231123,09:45,水电有功,273.1305,36.6351,0.0,3.3255
20231123,09:45,火电生物质,1339.8839,0.0,0.0,0.0
20231123,09:45,发电有功,17186.7324,0.0,0.0,0.0
20231123,09:45,火电燃煤,8667.9512,45.8779,51.02,13.0641
20231123,10:00,火电生物质,1374.0408,0.0,0.0,0.0
20231123,10:00,水电有功,269.5129,35.9911,0.0,1.9392
20231123,10:00,火电燃煤,8691.0195,46.0118,50.89,13.1108
20231123,10:00,发电有功,17270.8945,0.0,0.0,0.0
20231123,10:00,风电,5564.5244,70.58,0.0,1.9163
20231123,10:00,光伏,1549.1594,33.99,0.0,0.7393
20231123,10:15,发电有功,17432.9375,0.0,0.0,0.0
20231123,10:15,水电有功,269.71,36.0821,0.0,3.0982
20231123,10:15,火电燃煤,8675.8574,45.8473,51.19,13.2319
20231123,10:15,火电生物质,1350.6304,0.0,0.0,0.0
20231123,10:15,光伏,1737.4735,38.12,0.0,0.6797
20231123,10:15,风电,5568.1885,70.44,0.0,2.0275
20231123,10:30,风电,5403.6929,68.34,0.97,2.0712
20231123,10:30,火电生物质,1356.3152,0.0,0.0,0.0
20231123,10:30,发电有功,17623.9395,0.0,0.0,0.0
20231123,10:30,火电燃煤,8692.7637,46.002,50.96,12.9832
20231123,10:30,水电有功,268.2814,35.9809,0.0,2.6897
20231123,10:30,光伏,2081.2876,45.67,8.35,0.7376
20231123,10:45,风电,5213.6006,65.85,4.02,2.3417
20231123,10:45,光伏,2208.0527,48.45,9.24,0.516
20231123,10:45,火电生物质,1313.276,0.0,0.0,0.0
20231123,10:45,发电有功,17467.2656,0.0,0.0,0.0
20231123,10:45,水电有功,264.8631,35.6994,0.0,2.4185
20231123,10:45,火电燃煤,8658.5098,45.5621,52.0,13.2222
20231123,11:00,火电生物质,1287.1985,0.0,0.0,0.0
20231123,11:00,光伏,2250.3191,49.38,10.37,0.642
20231123,11:00,水电有功,267.1032,36.2121,0.0,3.5437
20231123,11:00,风电,5141.7358,64.75,4.23,2.1314
20231123,11:00,火电燃煤,8720.3486,45.9929,51.2,12.7701
20231123,11:00,发电有功,17459.959,0.0,0.0,0.0
20231123,11:15,水电有功,266.1355,35.9719,0.0,1.9177
20231123,11:15,光伏,2182.772,47.89,14.25,0.5987
20231123,11:15,发电有功,17405.4902,0.0,0.0,0.0
20231123,11:15,风电,5164.6787,65.1,4.32,2.0775
20231123,11:15,火电燃煤,8673.3545,45.7,51.6,12.7891
20231123,11:15,火电生物质,1298.9829,0.0,0.0,0.0
20231123,11:30,光伏,2117.7314,46.47,18.58,0.6425
20231123,11:30,水电有功,264.2823,35.641,0.0,0.836
20231123,11:30,火电生物质,1316.5007,0.0,0.0,0.0
20231123,11:30,火电燃煤,8667.1387,45.639,51.72,12.8764
20231123,11:30,发电有功,17211.2422,0.0,0.0,0.0
20231123,11:30,风电,5041.2046,63.57,4.78,1.9964
20231123,11:45,光伏,2085.4746,45.76,44.92,0.4636
20231123,11:45,火电燃煤,8637.7813,45.4777,51.98,12.917
20231123,11:45,水电有功,264.8988,35.6373,0.0,1.7772
20231123,11:45,火电生物质,1321.5557,0.0,0.0,0.0
20231123,11:45,风电,4673.1348,58.97,35.99,2.5172
20231123,11:45,发电有功,16764.7461,0.0,0.0,0.0
20231123,12:00,火电生物质,1307.1543,0.0,0.0,0.0
20231123,12:00,水电有功,264.4011,35.709,0.0,2.6929
20231123,12:00,火电燃煤,8686.46,45.7067,51.79,12.8566
20231123,12:00,发电有功,16375.7422,0.0,0.0,0.0
20231123,12:00,风电,4253.9761,53.67,48.76,2.7811
20231123,12:00,光伏,2079.9761,45.64,45.6,0.6883
20231123,12:15,光伏,1995.412,43.78,46.21,0.7464
20231123,12:15,火电生物质,1324.2725,0.0,0.0,0.0
20231123,12:15,发电有功,16196.3018,0.0,0.0,0.0
20231123,12:15,火电燃煤,8700.5723,45.8968,51.33,12.7232
20231123,12:15,风电,4127.9624,52.05,48.73,2.6358
20231123,12:15,水电有功,264.9802,35.7872,0.0,2.4579
20231123,12:30,发电有功,16044.3994,0.0,0.0,0.0
20231123,12:30,火电生物质,1333.5377,0.0,0.0,0.0
20231123,12:30,火电燃煤,8726.9092,46.0266,51.26,12.8755
20231123,12:30,水电有功,266.4966,36.0731,0.0,2.8677
20231123,12:30,光伏,1861.6614,40.85,53.15,0.7232
20231123,12:30,风电,4063.23,51.27,55.85,2.4838
20231123,12:45,发电有功,16092.4619,0.0,0.0,0.0
20231123,12:45,火电生物质,1339.4792,0.0,0.0,0.0
20231123,12:45,水电有功,263.9154,35.6863,0.0,0.9867
20231123,12:45,光伏,1844.5013,40.47,52.26,0.6955
20231123,12:45,火电燃煤,8743.9785,46.2766,51.1,13.1014
20231123,12:45,风电,4063.3452,51.26,55.22,2.4993
20231123,13:00,发电有功,15979.6299,0.0,0.0,0.0
20231123,13:00,风电,4065.5042,51.26,54.6,2.6086
20231123,13:00,火电生物质,1368.1694,0.0,0.0,0.0
20231123,13:00,火电燃煤,8768.9189,46.3196,50.56,12.8353
20231123,13:00,水电有功,266.1685,36.1308,0.0,3.8407
20231123,13:00,光伏,1762.0222,38.66,53.65,0.6519
20231123,13:15,火电燃煤,8771.4141,46.3611,50.27,12.9131
20231123,13:15,发电有功,16476.8418,0.0,0.0,0.0
20231123,13:15,风电,4389.2256,55.38,40.02,2.5468
20231123,13:15,火电生物质,1346.9417,0.0,0.0,0.0
20231123,13:15,水电有功,264.7601,35.8303,0.0,2.868
20231123,13:15,光伏,1940.92,42.59,36.44,0.5682
20231123,13:30,光伏,1921.14,42.15,30.39,0.4805
20231123,13:30,火电燃煤,8762.873,46.1419,50.75,12.907
20231123,13:30,风电,4699.3335,59.11,27.84,2.4448
20231123,13:30,发电有功,16713.5508,0.0,0.0,0.0
20231123,13:30,水电有功,265.396,35.9666,0.0,2.1514
20231123,13:30,火电生物质,1298.2063,0.0,0.0,0.0
20231123,13:45,水电有功,350.0709,51.8831,0.0,-1.5632
20231123,13:45,火电生物质,1325.9412,0.0,0.0,0.0
20231123,13:45,发电有功,16616.75,0.0,0.0,0.0
20231123,13:45,火电燃煤,8785.3604,46.3833,50.24,13.0382
20231123,13:45,光伏,1614.0383,35.42,0.0,0.7681
20231123,13:45,风电,4767.8257,60.19,0.0,2.1947
20231123,14:00,水电有功,277.6616,79.3554,0.0,2.8939
20231123,14:00,光伏,1258.4197,27.61,0.0,0.7715
20231123,14:00,风电,4759.6914,59.8,0.0,2.5487
20231123,14:00,火电燃煤,8777.542,46.3588,50.32,13.061
20231123,14:00,发电有功,16174.6777,0.0,0.0,0.0
20231123,14:00,火电生物质,1328.1156,0.0,0.0,0.0
20231123,14:15,发电有功,15777.1426,0.0,0.0,0.0
20231123,14:15,光伏,1130.3405,24.8,0.0,0.7319
20231123,14:15,火电燃煤,8751.9941,46.3011,50.39,13.1534
20231123,14:15,火电生物质,1315.4417,0.0,0.0,0.0
20231123,14:15,水电有功,200.1829,47.6386,0.0,2.2512
20231123,14:15,风电,4609.2974,57.94,0.0,2.4212
20231123,14:30,水电有功,184.3534,86.8454,0.0,2.5833
20231123,14:30,发电有功,15741.6934,0.0,0.0,0.0
20231123,14:30,火电燃煤,8784.3154,46.4106,50.25,13.1846
20231123,14:30,风电,4545.4951,57.2,0.0,2.4745
20231123,14:30,火电生物质,1317.0537,0.0,0.0,0.0
20231123,14:30,光伏,989.7358,21.72,0.0,1.0073
20231123,14:45,光伏,642.572,14.1,0.0,0.9472
20231123,14:45,发电有功,15399.5,0.0,0.0,0.0
20231123,14:45,火电生物质,1355.635,0.0,0.0,0.0
20231123,14:45,水电有功,184.4208,86.9281,0.0,3.4295
20231123,14:45,风电,4531.9243,57.01,0.0,2.7399
20231123,14:45,火电燃煤,8756.5742,46.312,50.38,13.1746
20231123,15:00,火电燃煤,8804.3203,46.5519,50.05,13.2483
20231123,15:00,光伏,387.627,8.51,0.0,2.2089
20231123,15:00,发电有功,15083.5146,0.0,0.0,0.0
20231123,15:00,风电,4435.9541,56.18,0.0,2.4992
20231123,15:00,火电生物质,1345.3483,0.0,0.0,0.0
20231123,15:00,水电有功,184.5007,86.7774,0.0,1.9117
20231123,15:15,光伏,232.081,5.09,0.0,3.3872
20231123,15:15,火电燃煤,9126.7012,47.7156,48.48,12.9018
20231123,15:15,风电,4305.2944,54.45,0.0,2.1071
20231123,15:15,水电有功,209.8611,86.7674,0.0,1.0063
20231123,15:15,火电生物质,1318.6871,0.0,0.0,0.0
20231123,15:15,发电有功,15428.4189,0.0,0.0,0.0
20231123,15:30,火电生物质,1325.1584,0.0,0.0,0.0
20231123,15:30,火电燃煤,9673.7754,50.9138,45.39,12.2433
20231123,15:30,风电,4268.2959,53.89,0.0,1.8642
20231123,15:30,水电有功,212.849,88.9808,0.0,2.1359
20231123,15:30,发电有功,15898.7764,0.0,0.0,0.0
20231123,15:30,光伏,148.3896,3.26,0.0,6.4123
20231123,15:45,风电,4263.416,53.84,0.0,2.0983
20231123,15:45,光伏,54.8775,1.2,0.0,0.0
20231123,15:45,水电有功,227.1303,89.6983,0.0,1.1428
20231123,15:45,火电生物质,1324.7642,0.0,0.0,0.0
20231123,15:45,火电燃煤,9398.0801,49.4097,46.71,12.6323
20231123,15:45,发电有功,15566.4102,0.0,0.0,0.0
20231123,16:00,光伏,5.0357,0.11,0.0,0.0
20231123,16:00,火电燃煤,9586.3447,50.3439,45.8,12.4783
20231123,16:00,风电,4321.0938,54.57,0.0,1.8314
20231123,16:00,水电有功,228.7982,90.2306,0.0,1.2242
20231123,16:00,火电生物质,1313.7439,0.0,0.0,0.0
20231123,16:00,发电有功,15733.2627,0.0,0.0,0.0
20231123,16:15,火电燃煤,10091.6875,53.1199,43.28,11.9586
20231123,16:15,发电有功,16284.4619,0.0,0.0,0.0
20231123,16:15,水电有功,227.3992,89.649,0.0,0.9362
20231123,16:15,火电生物质,1322.4092,0.0,0.0,0.0
20231123,16:15,风电,4358.1548,55.08,0.0,1.9114
20231123,16:15,光伏,0.0,0.01,0.0,0.0
20231123,16:30,火电燃煤,9993.5957,52.4346,44.04,12.0137
20231123,16:30,水电有功,227.2024,89.4634,0.0,1.0699
20231123,16:30,发电有功,16200.1738,0.0,0.0,0.0
20231123,16:30,光伏,0.0,0.01,0.0,0.0
20231123,16:30,风电,4380.354,55.29,0.0,1.884
20231123,16:30,火电生物质,1311.0038,0.0,0.0,0.0
20231123,16:45,火电燃煤,9756.166,51.3098,44.82,12.2375
20231123,16:45,风电,4435.4258,55.85,0.0,2.2923
20231123,16:45,发电有功,16039.04,0.0,0.0,0.0
20231123,16:45,水电有功,227.0675,89.4772,0.0,0.3182
20231123,16:45,光伏,0.0,0.01,0.0,0.0
20231123,16:45,火电生物质,1323.2195,0.0,0.0,0.0
20231123,17:00,水电有功,225.814,89.449,0.0,1.0994
20231123,17:00,风电,4342.8813,54.82,0.0,2.2918
20231123,17:00,光伏,0.0,0.01,0.0,0.0
20231123,17:00,火电燃煤,9642.2842,50.6931,45.19,12.3588
20231123,17:00,发电有功,15868.4443,0.0,0.0,0.0
20231123,17:00,火电生物质,1352.2983,0.0,0.0,0.0
20231123,17:15,火电燃煤,9964.2109,52.1307,44.52,12.1245
20231123,17:15,光伏,0.0,0.01,0.0,0.0
20231123,17:15,火电生物质,1317.4795,0.0,0.0,0.0
20231123,17:15,水电有功,426.7954,79.614,0.0,1.5208
20231123,17:15,风电,4372.8252,55.21,0.0,2.2794
20231123,17:15,发电有功,16370.3447,0.0,0.0,0.0
20231123,17:30,发电有功,16521.6934,0.0,0.0,0.0
20231123,17:30,风电,4536.7617,57.44,0.0,2.2697
20231123,17:30,水电有功,225.2392,89.4638,0.0,1.5642
20231123,17:30,火电燃煤,10109.3623,53.047,43.51,12.0613
20231123,17:30,火电生物质,1339.7344,0.0,0.0,0.0
20231123,17:30,光伏,0.0,0.01,0.0,0.0
20231123,17:45,水电有功,225.3473,89.4797,0.0,0.9636
20231123,17:45,风电,4643.6387,58.61,0.0,2.0678
20231123,17:45,火电生物质,1331.1294,0.0,0.0,0.0
20231123,17:45,火电燃煤,9618.5801,50.373,45.8,12.5142
20231123,17:45,光伏,0.0,0.01,0.0,0.0
20231123,17:45,发电有功,16135.6367,0.0,0.0,0.0
20231123,18:00,发电有功,16052.2725,0.0,0.0,0.0
20231123,18:00,水电有功,225.1776,89.2965,0.0,2.4852
20231123,18:00,光伏,0.0,0.01,0.0,0.0
20231123,18:00,火电生物质,1343.4988,0.0,0.0,0.0
20231123,18:00,风电,4692.5889,59.46,0.0,2.3547
20231123,18:00,火电燃煤,9482.1699,49.6907,46.34,12.6339
20231123,18:15,火电燃煤,9449.9766,49.4936,47.08,12.5966
20231123,18:15,火电生物质,1350.0929,0.0,0.0,0.0
20231123,18:15,发电有功,16042.1484,0.0,0.0,0.0
20231123,18:15,光伏,0.0,0.01,0.0,0.0
20231123,18:15,水电有功,225.4664,89.402,0.0,1.3992
20231123,18:15,风电,4715.4331,59.66,0.0,2.1307
20231123,18:30,风电,4560.061,57.81,0.0,2.2053
20231123,18:30,火电燃煤,9412.4648,49.2819,47.43,12.7177
20231123,18:30,发电有功,15842.458,0.0,0.0,0.0
20231123,18:30,水电有功,225.4245,89.3149,0.0,0.6695
20231123,18:30,光伏,0.0,0.01,0.0,0.0
20231123,18:30,火电生物质,1335.7468,0.0,0.0,0.0
20231123,18:45,火电生物质,1359.2999,0.0,0.0,0.0
20231123,18:45,火电燃煤,9455.7441,49.4533,46.89,12.6526
20231123,18:45,风电,4588.2944,58.31,0.0,2.3576
20231123,18:45,光伏,0.0,0.01,0.0,0.0
20231123,18:45,发电有功,15923.2793,0.0,0.0,0.0
20231123,18:45,水电有功,225.3097,89.3029,0.0,1.4605
20231123,19:00,光伏,0.0,0.01,0.0,0.0
20231123,19:00,水电有功,225.051,89.1646,0.0,1.3804
20231123,19:00,火电燃煤,9410.4531,49.2503,47.09,12.8016
20231123,19:00,风电,4514.6714,57.38,0.0,2.2541
20231123,19:00,火电生物质,1349.8369,0.0,0.0,0.0
20231123,19:00,发电有功,15800.0254,0.0,0.0,0.0
20231123,19:15,光伏,0.0,0.01,0.0,0.0
20231123,19:15,火电燃煤,9438.0967,49.3252,47.11,12.5452
20231123,19:15,水电有功,225.1984,89.1876,0.0,1.7336
20231123,19:15,风电,4551.9888,57.57,0.0,2.0894
20231123,19:15,火电生物质,1357.2112,0.0,0.0,0.0
20231123,19:15,发电有功,15871.8447,0.0,0.0,0.0
20231123,19:30,水电有功,225.0172,89.0078,0.0,1.4899
20231123,19:30,火电燃煤,9409.5361,49.1751,47.24,12.6523
20231123,19:30,光伏,0.0,0.01,0.0,0.0
20231123,19:30,风电,4520.7808,57.07,0.0,2.1112
20231123,19:30,火电生物质,1357.9692,0.0,0.0,0.0
20231123,19:30,发电有功,15808.9756,0.0,0.0,0.0
20231123,19:45,水电有功,224.594,89.1216,0.0,1.3451
20231123,19:45,发电有功,15710.8242,0.0,0.0,0.0
20231123,19:45,火电燃煤,9425.6191,49.2941,46.98,12.6057
20231123,19:45,火电生物质,1384.8207,0.0,0.0,0.0
20231123,19:45,风电,4387.8745,55.35,0.0,1.949
20231123,19:45,光伏,0.0,0.01,0.0,0.0
20231123,20:00,光伏,0.0,0.01,0.0,0.0
20231123,20:00,火电燃煤,9411.0303,49.2156,47.01,12.6842
20231123,20:00,发电有功,15554.0361,0.0,0.0,0.0
20231123,20:00,风电,4245.542,53.77,0.0,1.8777
20231123,20:00,水电有功,224.9008,89.1004,0.0,1.8244
20231123,20:00,火电生物质,1374.5613,0.0,0.0,0.0
20231123,20:15,光伏,0.0,0.01,0.0,0.0
20231123,20:15,火电燃煤,9654.6172,50.5353,45.76,12.4087
20231123,20:15,发电有功,15649.0186,0.0,0.0,0.0
20231123,20:15,风电,4153.8682,52.51,0.0,1.7712
20231123,20:15,水电有功,184.2996,87.2709,0.0,1.1043
20231123,20:15,火电生物质,1361.0385,0.0,0.0,0.0
20231123,20:30,火电燃煤,9831.3271,51.4439,45.0,12.1873
20231123,20:30,水电有功,184.3197,87.2776,0.0,2.3181
20231123,20:30,风电,4148.9209,52.4,0.0,1.641
20231123,20:30,发电有功,15822.748,0.0,0.0,0.0
20231123,20:30,火电生物质,1362.0188,0.0,0.0,0.0
20231123,20:30,光伏,0.0,0.01,0.0,0.0
20231123,20:45,火电生物质,1333.9456,0.0,0.0,0.0
20231123,20:45,发电有功,16133.3516,0.0,0.0,0.0
20231123,20:45,风电,4060.6431,51.36,0.0,1.5996
20231123,20:45,火电燃煤,10135.1377,52.9856,44.08,12.0537
20231123,20:45,光伏,0.0,0.01,0.0,0.0
20231123,20:45,水电有功,331.2071,64.157,0.0,1.9898
20231123,21:00,风电,4017.4243,50.94,0.0,1.7708
20231123,21:00,火电燃煤,10277.3232,53.7441,43.48,11.8953
20231123,21:00,发电有功,16124.5283,0.0,0.0,0.0
20231123,21:00,光伏,0.0,0.01,0.0,0.0
20231123,21:00,水电有功,184.1464,87.316,0.0,2.2783
20231123,21:00,火电生物质,1359.5696,0.0,0.0,0.0
20231123,21:15,风电,3955.7327,50.23,0.0,1.9024
20231123,21:15,光伏,0.0,0.01,0.0,0.0
20231123,21:15,发电有功,15482.0449,0.0,0.0,0.0
20231123,21:15,火电生物质,1364.9521,0.0,0.0,0.0
20231123,21:15,水电有功,184.3563,87.4084,0.0,2.8089
20231123,21:15,火电燃煤,9715.7373,50.7455,46.11,12.3505
20231123,21:30,发电有功,15378.4717,0.0,0.0,0.0
20231123,21:30,火电生物质,1356.2356,0.0,0.0,0.0
20231123,21:30,火电燃煤,9670.832,50.4812,46.33,12.4937
20231123,21:30,水电有功,184.1362,87.0611,0.0,2.6273
20231123,21:30,风电,3888.4893,49.38,0.0,1.8457
20231123,21:30,光伏,0.0,0.01,0.0,0.0
20231123,21:45,水电有功,184.0144,87.0028,0.0,1.3344
20231123,21:45,火电生物质,1335.4919,0.0,0.0,0.0
20231123,21:45,风电,3733.5283,47.73,0.0,2.3327
20231123,21:45,发电有功,15032.459,0.0,0.0,0.0
20231123,21:45,光伏,0.0,0.01,0.0,0.0
20231123,21:45,火电燃煤,9502.8623,49.484,47.56,12.5625
20231123,22:00,水电有功,184.1392,87.1327,0.0,1.8162
20231123,22:00,风电,3598.6931,46.18,0.0,2.1077
20231123,22:00,光伏,0.0,0.01,0.0,0.0
20231123,22:00,火电生物质,1335.42,0.0,0.0,0.0
20231123,22:00,火电燃煤,9420.8867,49.09,47.92,12.5153
20231123,22:00,发电有功,14825.8203,0.0,0.0,0.0
20231123,22:15,光伏,0.0,0.01,0.0,0.0
20231123,22:15,水电有功,184.4931,87.3751,0.0,1.4729
20231123,22:15,风电,3532.4578,45.26,0.0,2.4945
20231123,22:15,火电燃煤,10170.4736,53.0402,44.33,12.07
20231123,22:15,发电有功,15504.793,0.0,0.0,0.0
20231123,22:15,火电生物质,1338.1708,0.0,0.0,0.0
20231123,22:30,火电生物质,1353.5981,0.0,0.0,0.0
20231123,22:30,风电,3470.8513,44.46,0.0,2.2282
20231123,22:30,火电燃煤,10301.2939,53.7876,43.64,11.8362
20231123,22:30,水电有功,184.1053,87.4342,0.0,1.3744
20231123,22:30,发电有功,15599.5205,0.0,0.0,0.0
20231123,22:30,光伏,0.0,0.01,0.0,0.0
20231123,22:45,水电有功,183.8816,87.192,0.0,1.5218
20231123,22:45,火电燃煤,10268.8213,53.6781,43.47,11.8349
20231123,22:45,火电生物质,1342.8645,0.0,0.0,0.0
20231123,22:45,风电,3417.2788,43.88,0.0,2.1122
20231123,22:45,发电有功,15503.5273,0.0,0.0,0.0
20231123,22:45,光伏,0.0,0.01,0.0,0.0
20231123,23:00,光伏,0.0,0.01,0.0,0.0
20231123,23:00,发电有功,15334.8467,0.0,0.0,0.0
20231123,23:00,火电燃煤,10134.0146,52.9522,44.16,12.0789
20231123,23:00,火电生物质,1356.0015,0.0,0.0,0.0
20231123,23:00,风电,3378.1545,43.4,0.0,2.1784
20231123,23:00,水电有功,184.1398,87.2659,0.0,2.5579
20231123,23:15,发电有功,15082.9375,0.0,0.0,0.0
20231123,23:15,水电有功,184.1212,87.2875,0.0,1.818
20231123,23:15,光伏,0.0,0.01,0.0,0.0
20231123,23:15,风电,3362.1152,43.2,0.0,1.8632
20231123,23:15,火电生物质,1340.9507,0.0,0.0,0.0
20231123,23:15,火电燃煤,9940.9512,51.7504,45.5,12.1732
20231123,23:30,发电有功,14932.3164,0.0,0.0,0.0
